Unnamed: 0,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
217,3674,Super Robot Taisen F Kanketsuhen,SAT,1998.0,11.0,16,0.0,0.0,1.0,0.0,0.55
218,10850,Metal Fight Beyblade,DS,2009.0,0.0,47,0.0,0.0,1.0,0.0,0.09
219,4808,Warriors Orochi 2 (JP sales),PS2,2008.0,0.0,105,0.0,0.0,1.0,0.0,0.4
221,8551,Dynasty Warriors 4,XB,2003.0,0.0,105,0.9669875568304565,0.2417468892076141,0.0,0.08058229640253804,0.16
222,8135,Dynasty Warriors: Gundam 3,X360,2010.0,0.0,105,0.9230994941263581,0.33567254331867563,0.16783627165933782,0.08391813582966891,0.18
223,11410,Fatal Frame III: The Tormented,PS2,2005.0,0.0,104,0.7844645405527362,0.5883484054145521,0.0,0.19611613513818404,0.08
224,5921,SimCity 4,PC,2003.0,9.0,35,0.04075695729696112,0.9781669751270669,0.0,0.2037847864848056,0.3
225,8885,X-Men: The Official Game,GC,2006.0,0.0,4,0.9701425001453319,0.24253562503633297,0.0,0.0,0.15
226,4525,2010 FIFA World Cup South Africa,Wii,2010.0,10.0,35,0.8283247669754628,0.5402118045492148,0.036014120303280994,0.14405648121312398,0.43
227,15787,Gummy Bears Magical Medallion,Wii,2011.0,4.0,97,1.0,0.0,0.0,0.0,0.02
228,6869,Paperboy,N64,1999.0,0.0,65,0.9670745372626464,0.25449329927964376,0.0,0.0,0.24
229,10603,Jade Cocoon 2,PS2,2001.0,7.0,107,0.7715167498104595,0.6172133998483676,0.0,0.1543033499620919,0.1
230,9526,Otogi: Myth of Demons,XB,2002.0,0.0,90,0.9116846116771037,0.22792115291927592,0.34188172937891387,0.0,0.13
231,2829,Ultimate Spider-Man,PS2,2005.0,0.0,4,0.9858611698511623,0.03286203899503875,0.0,0.16431019497519372,0.72
232,311,The Elder Scrolls V: Skyrim,PC,2011.0,7.0,17,0.4656137569030331,0.846202392980295,0.0,0.2591241777547315,3.88
233,7453,Mortal Kombat: Special Forces,PS,2000.0,2.0,65,0.8300573566392897,0.5533715710928598,0.0,0.06917144638660748,0.21
234,4308,DanceStar Party,PS3,2011.0,3.0,92,0.0,0.9615239476408233,0.0,0.2747211278973781,0.46
235,14904,Rock 'N' Roll Adventures,Wii,2007.0,4.0,81,1.0,0.0,0.0,0.0,0.03
236,12249,Ojyousama Express,PS,1998.0,11.0,62,0.0,0.0,1.0,0.0,0.06
237,4573,Ben 10 Alien Force: Vilgax Attacks,PSP,2009.0,0.0,27,0.5095101710852533,0.7446687115861395,0.0,0.43112399091829123,0.42
238,13589,Free Running,Wii,2009.0,10.0,84,0.7071067811865476,0.7071067811865476,0.0,0.0,0.04
239,9824,Conception II: Children of the Seven Stars,3DS,2013.0,7.0,89,0.9434563530497265,0.0,0.31448545101657555,0.10482848367219184,0.12
240,1477,Triple Play 2001,PS,2000.0,10.0,35,0.8244133918943607,0.5570360756042978,0.0,0.1002664936087736,1.33
241,2673,Dragon Ball: Raging Blast,PS3,2009.0,2.0,69,0.8376702455543185,0.4301549909603257,0.24903710002966226,0.22639736366332935,0.77
242,16531,Kiniro no Corda 3,3DS,2015.0,1.0,105,0.0,0.0,1.0,0.0,0.01
243,9432,Destruction Derby Arenas,PS2,2004.0,6.0,92,0.7442084075352506,0.6201736729460423,0.0,0.2480694691784169,0.13
245,4369,Dance Dance Revolution: Hottest Party 3,Wii,2009.0,9.0,56,0.8725028717782316,0.469809238649817,0.0,0.13423121104280486,0.45
246,424,WWF SmackDown! 2: Know Your Role,PS,2000.0,2.0,101,0.8213008469645489,0.5646443322881274,0.03266537459518092,0.07466371336041354,3.2
247,3692,Tiger Woods PGA Tour 08,X360,2007.0,10.0,35,0.995860909387831,0.04064738405664616,0.0,0.08129476811329232,0.54
248,1351,Tiger Woods PGA Tour 09 All-Play,Wii,2008.0,10.0,35,0.8509361101440401,0.5042584356409127,0.0,0.14707537706193288,1.43
249,925,The Legend of Zelda: Oracle of Seasons,GB,2001.0,1.0,71,0.7945288310603682,0.47489079557631203,0.37443312728132294,0.05479509179726677,1.86
250,8224,SEGA Bass Fishing Duel,PS2,2002.0,10.0,90,0.7774815830232241,0.6047078979069521,0.0,0.17277368511627203,0.17
251,6715,Ultimate Band,Wii,2008.0,3.0,31,0.9841356626102458,0.14762034939153684,0.0,0.09841356626102457,0.25
252,8541,Beowulf: The Game,PS3,2007.0,0.0,107,0.9949366763261821,0.07106690545187014,0.0,0.07106690545187014,0.16
253,14757,Xblaze: Lost Memories,PSV,2015.0,1.0,9,0.8944271909999159,0.0,0.0,0.4472135954999579,0.03
254,10754,Resident Evil: Revelations 2,XOne,2015.0,0.0,21,0.9525793444156803,0.2721655269759086,0.0,0.1360827634879543,0.1
255,14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008.0,9.0,20,0.0,0.0,1.0,0.0,0.03
256,7482,Outlaw Golf 2,XB,2004.0,10.0,44,0.9642365197998375,0.25712973861329,0.0,0.0642824346533225,0.21
257,9836,MX vs. ATV Untamed,DS,2007.0,6.0,101,0.9958932064677039,0.0,0.0,0.09053574604251853,0.12
258,2566,Who wants to be a millionaire,PS,2000.0,3.0,34,0.8285171561084911,0.552344770738994,0.0,0.09205746178983235,0.8
259,46,Pokemon HeartGold/Pokemon SoulSilver,DS,2009.0,0.0,71,0.668608080327638,0.42091917784262656,0.6017472722948741,0.11700641405733662,11.9
260,249,Tony Hawk's Pro Skater 3,PS2,2001.0,10.0,4,0.8890704062044784,0.4311657233096906,0.0033423699481371365,0.1537490176143083,4.41
261,5232,Dark Void,PS3,2010.0,0.0,21,0.8017837257372732,0.5345224838248488,0.0,0.2672612419124244,0.36
262,1388,Battlefield 4,PC,2013.0,8.0,35,0.3984358158905205,0.9017231622785464,0.0,0.16776244879600866,1.4
263,10187,Project: Snowblind,XB,2005.0,0.0,34,0.9701425001453318,0.24253562503633294,0.0,0.0,0.11
264,4655,Zack & Wiki: Quest for Barbaros' Treasure,Wii,2007.0,1.0,71,0.7126268242184062,0.6730364450951615,0.11877113736973437,0.15836151649297917,0.42
265,10059,Puyo Puyo Tetris,3DS,2014.0,5.0,90,0.0,0.0,1.0,0.0,0.11
266,4834,Bugs Bunny: Lost in Time,PS,1999.0,4.0,52,0.8210327079482834,0.5597950281465569,0.0,0.11195900562931138,0.4
267,3886,Prince of Persia Trilogy,PS3,2010.0,0.0,107,0.5389362312060052,0.7925532811853017,0.0,0.28531918122670863,0.51
268,1669,LEGO Star Wars III: The Clone Wars,PS3,2011.0,0.0,57,0.7008493614391108,0.6604157444330083,0.0,0.2695574467073503,1.2
269,1493,NFL 2K3,PS2,2002.0,10.0,12,0.983168746748807,0.07420141484896657,0.0,0.16695318341017476,1.32
270,365,LEGO Star Wars: The Video Game,PS2,2005.0,0.0,34,0.8529888151149803,0.491114772338928,0.0043080243187625265,0.17662899706926358,3.53
271,6209,RollerCoaster Tycoon 3,PC,2004.0,11.0,12,0.04428074427700476,0.9741763740941047,0.0,0.22140372138502382,0.28
272,15747,Cross + Channel,PSP,2010.0,1.0,26,0.0,0.0,1.0,0.0,0.02
273,5029,Risk: Global Domination,PS2,2003.0,11.0,12,0.7686577243595981,0.6068350455470511,0.0,0.20227834851568374,0.38
274,9760,Voodoo Vince,XB,2003.0,4.0,63,0.9486832980505139,0.31622776601683794,0.0,0.0,0.12
275,10748,Derby Jockey 2,SNES,1995.0,10.0,10,0.0,0.0,1.0,0.0,0.1
276,2456,Golden Sun: Dark Dawn,DS,2010.0,7.0,71,0.9532691695074735,0.18724930115325372,0.2212946286356635,0.08511331870602443,0.84
277,3411,Spelling Challenges and more!,DS,2007.0,3.0,0,0.997267754456709,0.0,0.0,0.07387168551531177,0.59
278,3848,Final Fantasy Explorers,3DS,2014.0,7.0,95,0.4602873089491617,0.21480074417627548,0.8592029767051019,0.06137164119322156,0.52
279,225,The Simpsons: Hit & Run,PS2,2003.0,6.0,112,0.5964418074168982,0.7550332706606977,0.0,0.2723635999186992,4.7
280,15220,Otome wa Oanesama Boku ni Koi Shiteru Portable,PSP,2010.0,1.0,7,0.0,0.0,1.0,0.0,0.02
281,10538,Football Director DS,DS,2008.0,10.0,79,0.0,1.0,0.0,0.0,0.1
282,4084,Scene It? Lights Camera Action,X360,2007.0,3.0,63,0.9946351544273336,0.0462621002059225,0.0,0.092524200411845,0.48
283,6954,Madagascar: Escape 2 Africa,PS3,2008.0,0.0,4,0.8017837257372731,0.5345224838248488,0.0,0.2672612419124244,0.23
284,16559,Super Robot Taisen: Original Generation,GBA,2002.0,7.0,16,1.0,0.0,0.0,0.0,0.01
285,3128,Star Ocean: First Departure,PSP,2007.0,7.0,95,0.5869672708837492,0.41087708961862446,0.6456639979721241,0.26413527189768715,0.65
286,9486,Rango: The Video Game,X360,2011.0,0.0,35,0.7022468831767833,0.7022468831767833,0.0,0.11704114719613057,0.13
287,13204,White Album: Tsuzurareru Fuyu no Omoide,PS3,2010.0,1.0,8,0.0,0.0,1.0,0.0,0.05
288,8965,Pac-Man Party 3D,3DS,2011.0,3.0,69,0.9091372900969896,0.4040610178208843,0.0,0.10101525445522108,0.15
289,7178,Petz Rescue: Endangered Paradise,DS,2008.0,1.0,107,0.9954954725939523,0.0,0.0,0.09480909262799546,0.22
290,16118,Brain Exercise With Dr. Kawashima,PC,2009.0,5.0,69,0.0,1.0,0.0,0.0,0.01
291,8828,FIFA Soccer 2002,PS,2001.0,10.0,35,0.7960297521679913,0.5970223141259935,0.0,0.09950371902099892,0.15
292,8064,Cabela's Adventure Camp,Wii,2011.0,3.0,4,0.9890707100936804,0.1318760946791574,0.0,0.0659380473395787,0.18
293,12715,Senritsu no Stratus,PSP,2011.0,7.0,56,0.0,0.0,1.0,0.0,0.06
294,9013,Jurassic: The Hunted,PS2,2009.0,8.0,4,0.741998516004452,0.635998728003816,0.0,0.211999576001272,0.14
295,14311,Hallowed Legends: Samhain,PC,2011.0,1.0,40,0.0,0.8944271909999159,0.0,0.4472135954999579,0.03
296,11273,Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,GBA,2004.0,1.0,71,0.0,0.0,1.0,0.0,0.08
297,4458,"SpongeBob SquarePants: Lights, Camera, Pants!",GC,2005.0,3.0,101,0.9663147187654477,0.25578919026144203,0.0,0.028421021140160225,0.44
298,7889,Tamagotchi Party On!,Wii,2006.0,3.0,69,0.8919529754965997,0.0,0.44597648774829984,0.07432941462471664,0.19
299,11884,Kenyuu Densetsu Yaiba,SNES,1994.0,0.0,16,0.0,0.0,1.0,0.0,0.07
300,272,Uncharted 4: A Thief's End,PS4,2016.0,8.0,92,0.5126779276514749,0.81634100787581,0.07098617459789652,0.25633896382573745,4.2
301,14585,HappinessCharge PreCure! Kawarun Collection,3DS,2014.0,3.0,69,0.0,0.0,1.0,0.0,0.03
302,3200,Disney Universe,PS3,2011.0,0.0,31,0.772027518982468,0.5918877645532256,0.0,0.23160825569474042,0.63
303,261,Halo 5: Guardians,XOne,2015.0,8.0,63,0.9021964182640287,0.4100892810291039,0.010252232025727599,0.1332790163344588,4.26
304,8283,Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,1999.0,11.0,69,0.0,0.0,0.9980525784828885,0.06237828615518053,0.17
305,16208,Caladrius,X360,2013.0,8.0,66,0.0,0.0,1.0,0.0,0.01
306,266,Metal Gear Solid 3: Snake Eater,PS2,2004.0,0.0,56,0.57066962857359,0.0,0.32442177514799986,0.7543783446212526,4.23
307,1012,Kirby's Adventure,NES,1993.0,4.0,71,0.6971523061010646,0.1235459782963912,0.7059770188365212,0.017649425470913027,1.75
308,12968,Code Lyoko,DS,2007.0,0.0,43,0.9486832980505139,0.31622776601683794,0.0,0.0,0.05
309,950,Secret of Mana,SNES,1993.0,7.0,96,0.1652804511086694,0.04627852631042744,0.9850714886076697,0.013222436088693553,1.83
310,12771,Diva Girls: Divas on Ice,DS,2009.0,10.0,0,1.0,0.0,0.0,0.0,0.06
311,7324,Namco Museum: 50th Anniversary,GC,2005.0,3.0,69,0.9718253158075502,0.2286647801900118,0.0,0.05716619504750295,0.21
312,12724,Men in Black The Series: Crashdown,PS,2001.0,8.0,52,0.8320502943378437,0.5547001962252291,0.0,0.0,0.06
313,8667,Michael Jackson: The Experience,PSP,2010.0,3.0,107,0.9502552681394961,0.25916052767440806,0.0,0.17277368511627203,0.16
314,16367,Tropico 3: Gold Edition,PC,2010.0,11.0,55,0.0,1.0,0.0,0.0,0.01
315,13325,World Series of Poker: Tournament of Champions 2007 Edition,Wii,2006.0,3.0,4,1.0,0.0,0.0,0.0,0.05
316,14403,Boot Camp Academy,Wii,2010.0,0.0,115,1.0,0.0,0.0,0.0,0.03
317,982,High School Musical: Sing It!,Wii,2007.0,3.0,31,0.9246918221784409,0.3587166551554297,0.0,0.12754369961081946,1.77
319,10384,Disney Channel Collection Vol. 1,GBA,2004.0,3.0,118,0.9363291775690445,0.35112344158839165,0.0,0.0,0.11
320,10107,Pimp My Ride,Wii,2008.0,6.0,4,0.9950371902099892,0.0,0.0,0.09950371902099892,0.11
321,13372,Ride to Hell,PS3,2013.0,6.0,29,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.05
322,2151,Dark Cloud 2,PS2,2002.0,7.0,92,0.7189031651872518,0.47296260867582357,0.49188111302285653,0.1324295304292306,0.96
323,15431,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,2008.0,7.0,90,0.0,0.0,1.0,0.0,0.02
324,8284,Sound Novel Evolution 1: Otogirisou Sosei-Hen,PS,1999.0,1.0,22,0.0,0.0,0.9980525784828885,0.06237828615518053,0.17
325,11206,Royal Palace of White Sword and The City of Gentiles,XB,2005.0,7.0,104,0.9486832980505139,0.31622776601683794,0.0,0.0,0.09
326,13443,LEGO Friends,3DS,2013.0,0.0,113,0.0,1.0,0.0,0.0,0.05
327,3672,Time Crisis: Razing Storm,PS3,2010.0,8.0,69,0.6074705763565443,0.7087156724159683,0.23623855747198946,0.2699869228251308,0.55
328,15916,Dragon Tales: Dragon Adventures,GBA,2003.0,4.0,70,1.0,0.0,0.0,0.0,0.02
329,11517,Sentimental Graffiti 2,DC,2000.0,1.0,68,0.0,0.0,1.0,0.0,0.08
330,80,Halo 2,XB,2004.0,8.0,63,0.9756585755965086,0.21887941651945134,0.007152922108478802,0.011444675373566084,8.49
331,13706,Novastorm,PS,1995.0,8.0,82,0.7071067811865476,0.7071067811865476,0.0,0.0,0.04
332,1481,Corvette,PS2,2004.0,6.0,100,0.770594499032769,0.6046202992410956,0.0,0.2015400997470319,1.33
333,402,Assassin's Creed IV: Black Flag,X360,2013.0,0.0,107,0.8502331395126231,0.5101398837075738,0.004474911260592754,0.12977242655718985,3.34
334,4562,Bakugan: Battle Brawlers,PS2,2009.0,0.0,4,0.7815390739430262,0.5954583420518296,0.0,0.18608073189119673,0.43
335,15342,Homefront: The Revolution,PC,2016.0,8.0,29,0.0,1.0,0.0,0.0,0.02
336,13380,Cocoto Kart Racer,DS,2004.0,6.0,18,1.0,0.0,0.0,0.0,0.05
337,13466,Mana Khemia: Alchemists of Al-Revis (JP sales),PS2,2007.0,7.0,73,0.0,0.0,1.0,0.0,0.04
338,6815,Genma Onimusha,XB,2002.0,0.0,21,0.9074852129730301,0.2592814894208657,0.3241018617760822,0.06482037235521643,0.24
339,7306,Herdy Gerdy,PS2,2002.0,1.0,34,0.7897539744795119,0.5743665268941904,0.0,0.2153874475853214,0.22
340,13806,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,PSP,2011.0,1.0,49,0.0,0.0,1.0,0.0,0.04
341,8666,Bomberman Land Touch! 2,DS,2007.0,5.0,85,0.9941348467724344,0.0,0.07647191129018727,0.07647191129018727,0.16
342,4003,SplashDown: Rides Gone Wild,PS2,2003.0,6.0,101,0.7694046763650015,0.6091120354556263,0.0,0.19235116909125038,0.5
343,2770,Final Fantasy XIII-2,X360,2011.0,7.0,95,0.7613188819880644,0.6344324016567203,0.04229549344378136,0.1268864803313441,0.74
344,4810,The Chronicles of Narnia: Prince Caspian,PS2,2008.0,0.0,31,0.7844645405527361,0.588348405414552,0.0,0.19611613513818402,0.4
345,14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006.0,7.0,61,0.0,0.0,1.0,0.0,0.03
346,15032,Okashi na Shima no Peter Pan: Sweet Never Land,PSP,2011.0,1.0,83,0.0,0.0,1.0,0.0,0.02
347,1034,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,2003.0,0.0,104,0.7738472838563621,0.6008696557002341,0.0,0.20028988523341137,1.72
348,3973,Babysitting Mama,Wii,2010.0,9.0,0,0.9372403389139512,0.3307907078519827,0.0,0.11026356928399425,0.5
349,4745,Band Hero,PS2,2009.0,3.0,4,0.5834323811883104,0.23337295247532416,0.0,0.777909841584414,0.41
350,4914,Are You Smarter than a 5th Grader? Make the Grade,DS,2008.0,3.0,101,0.9965457582448796,0.0,0.0,0.08304547985373996,0.39
351,11562,New International Track & Field,DS,2008.0,10.0,56,0.9899494936611665,0.0,0.0,0.14142135623730948,0.08
352,8050,Remember Me,X360,2013.0,0.0,21,0.8084520834544432,0.5659164584181102,0.0,0.16169041669088863,0.18
353,3050,The Sims 3: High-End Loft Stuff,PC,2010.0,9.0,35,0.018399022669872974,0.9751482015032676,0.0,0.22078827203847567,0.67
354,385,Borderlands,X360,2009.0,8.0,104,0.9499397170530113,0.29014895123376494,0.011923929502757464,0.11526465185998881,3.44
355,14788,Air Conflicts: Secret Wars,PC,2011.0,9.0,116,0.0,0.8944271909999159,0.0,0.4472135954999579,0.03
356,62,Call of Duty: Ghosts,X360,2013.0,8.0,4,0.925253896409861,0.3621157362437402,0.005507463669106315,0.11290300521667947,10.21
357,2152,Jampack Summer '99,PS,1999.0,3.0,92,0.8285171561084911,0.552344770738994,0.0,0.09205746178983233,0.96
358,12183,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,2011.0,11.0,105,0.0,0.0,1.0,0.0,0.07
359,11602,The Golf Club,PS4,2014.0,10.0,109,0.9128709291752769,0.3651483716701107,0.0,0.18257418583505536,0.08
360,12904,Zapper: One Wicked Cricket!,XB,2002.0,4.0,52,0.9701425001453318,0.24253562503633294,0.0,0.0,0.05
361,8636,Eve: The Lost One,SAT,1998.0,1.0,50,0.0,0.0,1.0,0.0,0.16
362,4387,NBA Live 10,X360,2009.0,10.0,35,0.9959620894245853,0.04979810447122926,0.0,0.07469715670684389,0.45
363,11274,Don King Boxing,DS,2009.0,10.0,104,0.9733285267845753,0.16222142113076257,0.0,0.16222142113076257,0.08
364,4586,Rascal,PS,1998.0,0.0,82,0.8275862068965517,0.5517241379310346,0.0,0.10344827586206896,0.42
365,6226,Transformers: Cybertron Adventures,Wii,2010.0,0.0,4,0.8207634827468742,0.5471756551645828,0.0,0.16415269654937484,0.28
366,11283,Theme Park,SAT,1994.0,9.0,35,0.0,0.0,1.0,0.0,0.08
367,6642,K-ON! Houkago Live!!,PSP,2010.0,3.0,90,0.0,0.0,1.0,0.0,0.25
368,14868,Moyashimon DS,DS,2009.0,0.0,103,0.0,0.0,1.0,0.0,0.03
369,13728,Mat Hoffman's Pro BMX 2,GC,2002.0,10.0,4,0.9486832980505139,0.31622776601683794,0.0,0.0,0.04
370,10863,Rosco McQueen: Firefighter Extreme,PS,1997.0,0.0,92,0.7715167498104595,0.6172133998483676,0.0,0.1543033499620919,0.09
371,4796,Medarot: Kabuto / Kuwagata Version,GB,1997.0,7.0,50,0.0,0.0,1.0,0.0,0.4
372,8132,Brink,PC,2011.0,8.0,17,0.5345224838248488,0.8017837257372732,0.0,0.2672612419124244,0.18
373,16048,Guitar Hero III: Legends of Rock,PC,2007.0,3.0,11,1.0,0.0,0.0,0.0,0.01
374,7667,Ridge Racer,PSV,2011.0,6.0,69,0.37463432463267754,0.7492686492653551,0.468292905790847,0.28097574347450816,0.2
375,8858,Return to PopoloCrois: A Story of Seasons Fairytale,3DS,2015.0,9.0,60,0.3698001308168194,0.0,0.9245003270420485,0.09245003270420485,0.15
376,10508,Astro Boy: The Video Game,DS,2009.0,0.0,27,0.9938837346736189,0.0,0.0,0.11043152607484656,0.1
377,9354,Suikoden: Tsumugareshi Hyakunen no Toki,PSP,2012.0,7.0,56,0.0,0.0,1.0,0.0,0.13
378,3282,NFL Quarterback Club 99,N64,1998.0,10.0,3,0.9994259471398348,0.033878845665757114,0.0,0.0,0.62
379,13779,Deal or No Deal: Special Edition,DS,2010.0,3.0,115,1.0,0.0,0.0,0.0,0.04
380,9638,The Stronghold Collection,PC,2009.0,11.0,104,0.34188172937891387,0.9116846116771037,0.0,0.22792115291927592,0.13
381,267,Daxter,PSP,2006.0,4.0,92,0.8883928491786856,0.36986151271928946,0.0,0.2719569946465364,4.22
382,10240,Gabrielle's Ghostly Groove 3D,3DS,2011.0,1.0,41,0.9630868246861536,0.2407717061715384,0.0,0.1203858530857692,0.11
383,1622,Kirby Tilt 'n' Tumble,GB,2000.0,5.0,71,0.3527416764982662,0.20677960346450092,0.9122629564610334,0.024327012172294223,1.23
384,1563,The Elder Scrolls Online,XOne,2015.0,7.0,17,0.8881134556896053,0.43828975735331166,0.0,0.13840729179578262,1.27
385,3599,Frontlines: Fuel of War,X360,2008.0,8.0,101,0.9064249855570374,0.39989337598104585,0.02665955839873639,0.13329779199368197,0.56
386,10468,Escape From Monkey Island,PS2,2001.0,1.0,57,0.7715167498104595,0.6172133998483676,0.0,0.1543033499620919,0.1
387,15379,Chevrolet Camaro: Wild Ride,DS,2010.0,6.0,97,1.0,0.0,0.0,0.0,0.02
388,1892,Endless Ocean,Wii,2007.0,1.0,71,0.670448217710064,0.7161605961902957,0.13713713544069492,0.13713713544069492,1.09
389,11589,Bleach: Heat the Soul 4,PSP,2007.0,2.0,92,0.0,0.0,1.0,0.0,0.08
390,13253,Silhouette Mirage,PS,1998.0,4.0,33,0.8320502943378437,0.5547001962252291,0.0,0.0,0.05
391,2993,Doom (2016),XOne,2016.0,8.0,17,0.8539008679196552,0.5035825631321044,0.0,0.13136936429533158,0.68
392,8611,Time Hollow,DS,2008.0,1.0,56,0.2621112169983114,0.0873704056661038,0.9610744623271418,0.0,0.16
393,15687,Winning Post 8 2016,PS4,2016.0,9.0,105,0.0,0.0,1.0,0.0,0.02
394,8888,Rock Band: Metal Track Pack,X360,2009.0,3.0,58,0.997458699830735,0.0,0.0,0.07124704998790964,0.15
395,16348,Ultimate Board Game Collection,PS2,2006.0,3.0,114,1.0,0.0,0.0,0.0,0.01
396,16499,Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,PSP,2011.0,11.0,99,0.0,0.0,1.0,0.0,0.01
397,7405,Summoner 2,PS2,2002.0,7.0,101,0.7602859212697055,0.6082287370157644,0.0,0.22808577638091163,0.21
398,14074,Tao Adventure: Curse Demon,DS,2005.0,7.0,56,1.0,0.0,0.0,0.0,0.04
399,4040,Grandia III,PS2,2005.0,7.0,95,0.4167772269883127,0.34731435582359393,0.8335544539766254,0.10419430674707818,0.49
400,1060,NBA 2K15,XOne,2014.0,10.0,104,0.9854813729143995,0.13043135817984697,0.0,0.10869279848320582,1.69
401,828,Diablo III,PS3,2013.0,7.0,4,0.6138048165054761,0.7175464756331623,0.12967707390960764,0.3025798391224178,2.05
402,1296,The House of the Dead 2 & 3 Return,Wii,2008.0,8.0,90,0.8306337159975882,0.5324575102548642,0.03194745061529185,0.15973725307645925,1.47
403,14481,Minna no Golf Jou Vol.1,PSP,2007.0,10.0,92,0.0,0.0,1.0,0.0,0.03
404,2896,Metal Gear Solid V: The Phantom Pain,XOne,2015.0,0.0,56,0.8108889110899978,0.5698138294145931,0.021915916515945887,0.13149549909567532,0.71
405,1944,Darksiders,X360,2010.0,0.0,101,0.9091486565411977,0.3935121050700706,0.013569382933450712,0.13569382933450713,1.06
406,13606,Maken Shao: Demon Sword,PS2,2001.0,0.0,64,0.0,0.0,1.0,0.0,0.04
407,8498,Bomberman Land,PS,2000.0,3.0,47,0.0,0.0,0.997785157856609,0.06651901052377394,0.16
408,810,Spec Ops: Airborne Commando,PS,2002.0,8.0,104,0.9569833408227624,0.28585216673926667,0.0,0.049713420302481166,2.07
409,2482,WWE SmackDown vs. Raw 2009,Wii,2008.0,2.0,101,0.8085995080826245,0.5696951079673036,0.0,0.147018092378659,0.83
410,1264,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986.0,4.0,47,0.0,0.0,1.0,0.0,1.5
411,8136,FIFA 16,PC,2015.0,10.0,35,0.29329423004270655,0.9532062476387964,0.0,0.07332355751067664,0.18
412,2422,MLB 99,PS,1998.0,10.0,92,0.8275862068965517,0.5517241379310346,0.0,0.10344827586206896,0.86
413,12627,Steins;Gate: Hiyoku Renri no Darling,PSP,2012.0,0.0,1,0.0,0.0,1.0,0.0,0.06
414,1340,WWE SmackDown vs Raw 2008,X360,2007.0,2.0,101,0.9164783246749958,0.3785453949744548,0.0,0.12950237196494507,1.44
415,15557,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,2015.0,1.0,117,0.0,0.0,1.0,0.0,0.02
416,15488,"Warhammer 40,000: Dawn of War: Soulstorm",PC,2008.0,11.0,101,0.0,1.0,0.0,0.0,0.02
417,4352,Plants vs. Zombies: Garden Warfare 2,PS4,2016.0,8.0,35,0.6090882093150158,0.7524030820950195,0.0,0.25080102736500653,0.45
419,12126,Cartoon Network: Punch Time Explosion XL,PS3,2011.0,2.0,25,1.0,0.0,0.0,0.0,0.07
420,13761,Infamous: First Light,PS4,2014.0,0.0,92,0.0,0.9486832980505139,0.0,0.31622776601683794,0.04
421,9959,Deadpool,XOne,2015.0,0.0,4,0.9299811099505543,0.34874291623145787,0.0,0.11624763874381928,0.12
422,1318,Diablo III,X360,2013.0,7.0,4,0.889955503337222,0.43997800164986256,0.0,0.11999400044996252,1.45
423,9413,Pro Baseball Spirits 2015,PSV,2015.0,0.0,56,0.0,0.0,1.0,0.0,0.13
424,12950,Arcania: Gothic 4,PS4,2015.0,7.0,74,0.9701425001453318,0.0,0.0,0.24253562503633294,0.05
425,8608,Scripps Spelling Bee,DS,2010.0,9.0,101,0.997785157856609,0.0,0.0,0.06651901052377394,0.16
426,1910,DiRT 3,PS3,2011.0,6.0,23,0.3958620880777801,0.8650319702440379,0.014661558817695559,0.3078927351716067,1.08
427,9167,Buck Fever,Wii,2009.0,10.0,30,0.9970544855015815,0.0,0.0,0.07669649888473704,0.14
428,2777,Blur,PS3,2010.0,6.0,4,0.4887682202732316,0.8220192795504349,0.04443347457029378,0.28881758470690955,0.74
429,6709,Hitman: Absolution,PC,2012.0,0.0,95,0.16929979439493006,0.9593655015712705,0.0,0.2257330591932401,0.25
430,12606,Worms 3D,XB,2003.0,11.0,90,0.9701425001453318,0.24253562503633294,0.0,0.0,0.06
431,11269,Koudelka,PS,1999.0,7.0,12,0.8451542547285166,0.50709255283711,0.0,0.1690308509457033,0.08
432,2113,Tetris 2,NES,1993.0,5.0,71,0.9285849860230265,0.19470330352095716,0.31452072107231543,0.029954354387839565,0.98
433,13634,The Cube,Wii,2012.0,0.0,41,0.0,1.0,0.0,0.0,0.04
434,2725,Rockstar Games presents Table Tennis,X360,2006.0,10.0,104,0.57322194932264,0.7984162865565343,0.0,0.18424991228227713,0.76
435,16205,Hakuoki: Reimeiroku DS,DS,2012.0,0.0,49,0.0,0.0,1.0,0.0,0.01
436,7366,World Poker Tour,PS2,2005.0,3.0,104,0.7602859212697055,0.6082287370157644,0.0,0.22808577638091163,0.21
